epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
109,18080.9,0.76614,0.48943,0.93621,0.54641,0.51187,0.4597,0.29381,1.09374,0.91796,1.29416,0.0235848,0.0078616,0.0235848,0.0078616,0.0235848,0.0078616,0.0235848,0.0078616
110,18245.9,0.74796,0.46924,0.92537,0.53854,0.51731,0.45957,0.29415,1.09469,0.9273,1.29458,0.0235254,0.0078418,0.0235254,0.0078418,0.0235254,0.0078418,0.0235254,0.0078418
111,18414.1,0.76302,0.47626,0.92593,0.55389,0.50992,0.46132,0.2949,1.09572,0.93112,1.29838,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
112,18576.8,0.74942,0.4598,0.92355,0.56396,0.49627,0.4548,0.2914,1.0918,0.92561,1.29642,0.0234066,0.0078022,0.0234066,0.0078022,0.0234066,0.0078022,0.0234066,0.0078022
113,18749.7,0.75496,0.47854,0.92863,0.57537,0.48294,0.45737,0.29385,1.08781,0.92919,1.29319,0.0233472,0.0077824,0.0233472,0.0077824,0.0233472,0.0077824,0.0233472,0.0077824
114,18911.6,0.74264,0.46518,0.92646,0.55716,0.50287,0.45609,0.29357,1.08714,0.92981,1.29655,0.0232878,0.0077626,0.0232878,0.0077626,0.0232878,0.0077626,0.0232878,0.0077626
115,19073.6,0.75479,0.46664,0.92629,0.55925,0.5083,0.45983,0.2966,1.08831,0.9322,1.29842,0.0232284,0.0077428,0.0232284,0.0077428,0.0232284,0.0077428,0.0232284,0.0077428
116,19234.7,0.73633,0.45493,0.92254,0.63665,0.51005,0.45924,0.2979,1.08961,0.92625,1.29948,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
117,19398.9,0.74078,0.45566,0.92729,0.58399,0.51149,0.46117,0.29802,1.09021,0.92792,1.29908,0.0231096,0.0077032,0.0231096,0.0077032,0.0231096,0.0077032,0.0231096,0.0077032
118,19561,0.74435,0.46546,0.92676,0.5816,0.51204,0.46289,0.2977,1.09194,0.93132,1.30415,0.0230502,0.0076834,0.0230502,0.0076834,0.0230502,0.0076834,0.0230502,0.0076834
119,19723.2,0.74223,0.46608,0.92722,0.65813,0.51258,0.46226,0.29759,1.09138,0.92223,1.30333,0.0229908,0.0076636,0.0229908,0.0076636,0.0229908,0.0076636,0.0229908,0.0076636
120,19884.4,0.74371,0.46655,0.92584,0.66601,0.51017,0.45987,0.29769,1.09052,0.9245,1.29973,0.0229314,0.0076438,0.0229314,0.0076438,0.0229314,0.0076438,0.0229314,0.0076438
121,20045.1,0.73296,0.45905,0.9245,0.56437,0.5141,0.45939,0.29632,1.09215,0.92541,1.30096,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
122,20206.3,0.7414,0.4502,0.91811,0.5616,0.51631,0.45954,0.29556,1.09412,0.92312,1.30097,0.0228126,0.0076042,0.0228126,0.0076042,0.0228126,0.0076042,0.0228126,0.0076042
123,20373,0.74658,0.46992,0.92469,0.54975,0.51432,0.46043,0.29533,1.09118,0.9213,1.29827,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844
124,20534.4,0.73595,0.45277,0.91799,0.55892,0.51975,0.46148,0.2955,1.09331,0.92364,1.2987,0.0226938,0.0075646,0.0226938,0.0075646,0.0226938,0.0075646,0.0226938,0.0075646
