archivo,lat,lon,ventanas_detectadas,pisos_detectados
19.408130_-99.178532.jpg,19.40813,-99.178532,7,3
19.408132_-99.179869.jpg,19.408132,-99.179869,9,4
19.408143_-99.171537.jpg,19.408143,-99.171537,7,2
19.408146_-99.169270.jpg,19.408146,-99.16927,0,0
19.408147_-99.174353.jpg,19.408147,-99.174353,6,2
19.408151_-99.176644.jpg,19.408151,-99.176644,7,5
19.408154_-99.174641.jpg,19.408154,-99.174641,2,1
19.408154_-99.175054.jpg,19.408154,-99.175054,14,1
19.408155_-99.171414.jpg,19.408155,-99.171414,40,2
19.408160_-99.171698.jpg,19.40816,-99.171698,8,3
19.408160_-99.177987.jpg,19.40816,-99.177987,3,2
19.408161_-99.170817.jpg,19.408161,-99.170817,6,1
19.408165_-99.180024.jpg,19.408165,-99.180024,8,2
19.408168_-99.169157.jpg,19.408168,-99.169157,0,0
19.408176_-99.177804.jpg,19.408176,-99.177804,8,2
19.408178_-99.177486.jpg,19.408178,-99.177486,13,1
19.408184_-99.170699.jpg,19.408184,-99.170699,0,0
19.408184_-99.173865.jpg,19.408184,-99.173865,7,2
19.408184_-99.178338.jpg,19.408184,-99.178338,6,3
19.408186_-99.169597.jpg,19.408186,-99.169597,0,0
19.408189_-99.169044.jpg,19.408189,-99.169044,0,0
19.408193_-99.170931.jpg,19.408193,-99.170931,29,4
19.408193_-99.176341.jpg,19.408193,-99.176341,11,2
19.408194_-99.172890.jpg,19.408194,-99.17289,9,1
19.408196_-99.178773.jpg,19.408196,-99.178773,15,2
19.408201_-99.170042.jpg,19.408201,-99.170042,0,0
19.408203_-99.177269.jpg,19.408203,-99.177269,19,4
19.408207_-99.170583.jpg,19.408207,-99.170583,9,1
19.408207_-99.175163.jpg,19.408207,-99.175163,12,3
19.408216_-99.178849.jpg,19.408216,-99.178849,8,2
19.408217_-99.168906.jpg,19.408217,-99.168906,1,1
19.408220_-99.171081.jpg,19.40822,-99.171081,1,1
19.408221_-99.175347.jpg,19.408221,-99.175347,13,3
19.408225_-99.174605.jpg,19.408225,-99.174605,4,1
19.408229_-99.170472.jpg,19.408229,-99.170472,7,2
19.408229_-99.178496.jpg,19.408229,-99.178496,2,1
19.408233_-99.177961.jpg,19.408233,-99.177961,9,2
19.408235_-99.172631.jpg,19.408235,-99.172631,13,1
19.408235_-99.174263.jpg,19.408235,-99.174263,3,2
19.408238_-99.173266.jpg,19.408238,-99.173266,17,3
19.408239_-99.168784.jpg,19.408239,-99.168784,54,2
19.408239_-99.176432.jpg,19.408239,-99.176432,23,4
19.408242_-99.172117.jpg,19.408242,-99.172117,0,0
19.408244_-99.175393.jpg,19.408244,-99.175393,22,3
19.408245_-99.176584.jpg,19.408245,-99.176584,10,2
19.408245_-99.177780.jpg,19.408245,-99.17778,5,2
19.408250_-99.170366.jpg,19.40825,-99.170366,10,3
19.408252_-99.179996.jpg,19.408252,-99.179996,7,4
19.408254_-99.178963.jpg,19.408254,-99.178963,4,2
19.408257_-99.178311.jpg,19.408257,-99.178311,8,1
19.408261_-99.175239.jpg,19.408261,-99.175239,10,3
19.408262_-99.172827.jpg,19.408262,-99.172827,6,1
19.408266_-99.168643.jpg,19.408266,-99.168643,11,1
19.408270_-99.175445.jpg,19.40827,-99.175445,18,2
19.408273_-99.170258.jpg,19.408273,-99.170258,14,2
19.408281_-99.169629.jpg,19.408281,-99.169629,2,1
19.408285_-99.180464.jpg,19.408285,-99.180464,0,0
19.408287_-99.177441.jpg,19.408287,-99.177441,14,3
19.408287_-99.181078.jpg,19.408287,-99.181078,2,1
19.408288_-99.182271.jpg,19.408288,-99.182271,0,0
19.408291_-99.168464.jpg,19.408291,-99.168464,11,5
19.408294_-99.178473.jpg,19.408294,-99.178473,3,2
19.408296_-99.174563.jpg,19.408296,-99.174563,5,2
19.408306_-99.177935.jpg,19.408306,-99.177935,9,1
19.408307_-99.175022.jpg,19.408307,-99.175022,11,4
19.408308_-99.178771.jpg,19.408308,-99.178771,11,2
19.408316_-99.174170.jpg,19.408316,-99.17417,8,2
19.408316_-99.175360.jpg,19.408316,-99.17536,11,3
19.408318_-99.177753.jpg,19.408318,-99.177753,6,2
19.408332_-99.176519.jpg,19.408332,-99.176519,19,2
19.408333_-99.173384.jpg,19.408333,-99.173384,5,2
19.408334_-99.178284.jpg,19.408334,-99.178284,12,2
19.408342_-99.170165.jpg,19.408342,-99.170165,17,6
19.408349_-99.172629.jpg,19.408349,-99.172629,15,2
19.408354_-99.174246.jpg,19.408354,-99.174246,3,2
19.408356_-99.168235.jpg,19.408356,-99.168235,8,1
19.408359_-99.178450.jpg,19.408359,-99.17845,4,3
19.408360_-99.170073.jpg,19.40836,-99.170073,6,2
19.408361_-99.174334.jpg,19.408361,-99.174334,0,0
19.408361_-99.178925.jpg,19.408361,-99.178925,14,3
19.408367_-99.172802.jpg,19.408367,-99.172802,10,4
19.408370_-99.174984.jpg,19.40837,-99.174984,10,2
19.408374_-99.175320.jpg,19.408374,-99.17532,31,6
19.408374_-99.178747.jpg,19.408374,-99.178747,11,3
19.408375_-99.169700.jpg,19.408375,-99.1697,6,2
19.408378_-99.169986.jpg,19.408378,-99.169986,4,2
19.408380_-99.177910.jpg,19.40838,-99.17791,10,2
19.408381_-99.174562.jpg,19.408381,-99.174562,3,2
19.408389_-99.173467.jpg,19.408389,-99.173467,10,2
19.408391_-99.174407.jpg,19.408391,-99.174407,12,3
19.408393_-99.173222.jpg,19.408393,-99.173222,16,3
19.408395_-99.177724.jpg,19.408395,-99.177724,5,2
19.408399_-99.178250.jpg,19.408399,-99.17825,6,1
19.408401_-99.177393.jpg,19.408401,-99.177393,6,2
19.408402_-99.181499.jpg,19.408402,-99.181499,3,2
19.408415_-99.175254.jpg,19.408415,-99.175254,15,6
19.408417_-99.177079.jpg,19.408417,-99.177079,8,2
19.408425_-99.169474.jpg,19.408425,-99.169474,10,2
19.408433_-99.174951.jpg,19.408433,-99.174951,4,1
19.408433_-99.181858.jpg,19.408433,-99.181858,4,2
19.408434_-99.173560.jpg,19.408434,-99.17356,8,1
19.408435_-99.178416.jpg,19.408435,-99.178416,2,2
19.408436_-99.178898.jpg,19.408436,-99.178898,15,2
19.408438_-99.178723.jpg,19.408438,-99.178723,12,2
19.408440_-99.173651.jpg,19.40844,-99.173651,5,2
19.408443_-99.183467.jpg,19.408443,-99.183467,4,2
19.408445_-99.180734.jpg,19.408445,-99.180734,13,4
19.408446_-99.169370.jpg,19.408446,-99.16937,18,2
19.408452_-99.171548.jpg,19.408452,-99.171548,11,3
19.408452_-99.177883.jpg,19.408452,-99.177883,5,1
19.408452_-99.181631.jpg,19.408452,-99.181631,3,3
19.408453_-99.179753.jpg,19.408453,-99.179753,0,0
19.408454_-99.169583.jpg,19.408454,-99.169583,8,3
19.408454_-99.175660.jpg,19.408454,-99.17566,10,2
19.408457_-99.171453.jpg,19.408457,-99.171453,3,2
19.408457_-99.172782.jpg,19.408457,-99.172782,17,1
19.408462_-99.171642.jpg,19.408462,-99.171642,12,3
19.408462_-99.174466.jpg,19.408462,-99.174466,16,1
19.408464_-99.178227.jpg,19.408464,-99.178227,6,1
19.408467_-99.169260.jpg,19.408467,-99.16926,7,3
19.408468_-99.175224.jpg,19.408468,-99.175224,17,4
19.408468_-99.177699.jpg,19.408468,-99.177699,6,2
19.408474_-99.169002.jpg,19.408474,-99.169002,11,2
19.408477_-99.182785.jpg,19.408477,-99.182785,8,1
19.408484_-99.169726.jpg,19.408484,-99.169726,5,2
19.408484_-99.173738.jpg,19.408484,-99.173738,36,2
19.408486_-99.167897.jpg,19.408486,-99.167897,14,4
19.408489_-99.169146.jpg,19.408489,-99.169146,8,1
19.408489_-99.179889.jpg,19.408489,-99.179889,4,3
19.408496_-99.174911.jpg,19.408496,-99.174911,5,2
19.408498_-99.172652.jpg,19.408498,-99.172652,5,3
19.408502_-99.178700.jpg,19.408502,-99.1787,7,2
19.408503_-99.174550.jpg,19.408503,-99.17455,0,0
19.408508_-99.179202.jpg,19.408508,-99.179202,6,3
19.408508_-99.182438.jpg,19.408508,-99.182438,11,1
19.408510_-99.173177.jpg,19.40851,-99.173177,8,1
19.408510_-99.178872.jpg,19.40851,-99.178872,13,2
19.408519_-99.177859.jpg,19.408519,-99.177859,0,0
19.408520_-99.175194.jpg,19.40852,-99.175194,7,3
19.408520_-99.177344.jpg,19.40852,-99.177344,5,1
19.408521_-99.178381.jpg,19.408521,-99.178381,3,2
19.408539_-99.168890.jpg,19.408539,-99.16889,3,2
19.408539_-99.171210.jpg,19.408539,-99.17121,3,1
19.408545_-99.174841.jpg,19.408545,-99.174841,8,2
19.408545_-99.181753.jpg,19.408545,-99.181753,0,0
19.408549_-99.178195.jpg,19.408549,-99.178195,10,2
19.408550_-99.182196.jpg,19.40855,-99.182196,4,3
19.408555_-99.167907.jpg,19.408555,-99.167907,11,4
19.408556_-99.171478.jpg,19.408556,-99.171478,13,3
19.408557_-99.177679.jpg,19.408557,-99.177679,3,2
19.408557_-99.179867.jpg,19.408557,-99.179867,9,2
19.408558_-99.171593.jpg,19.408558,-99.171593,11,3
19.408559_-99.171114.jpg,19.408559,-99.171114,18,2
19.408565_-99.178676.jpg,19.408565,-99.178676,4,2
19.408571_-99.168340.jpg,19.408571,-99.16834,25,3
19.408571_-99.168721.jpg,19.408571,-99.168721,10,3
19.408571_-99.181120.jpg,19.408571,-99.18112,9,1
19.408572_-99.172765.jpg,19.408572,-99.172765,7,3
19.408572_-99.178850.jpg,19.408572,-99.17885,10,3
19.408573_-99.171989.jpg,19.408573,-99.171989,14,12
19.408574_-99.175809.jpg,19.408574,-99.175809,9,2
19.408576_-99.177127.jpg,19.408576,-99.177127,7,1
19.408577_-99.171023.jpg,19.408577,-99.171023,4,1
19.408578_-99.173647.jpg,19.408578,-99.173647,12,3
19.408579_-99.175161.jpg,19.408579,-99.175161,3,2
19.408582_-99.183231.jpg,19.408582,-99.183231,8,2
19.408586_-99.173147.jpg,19.408586,-99.173147,9,2
19.408590_-99.174040.jpg,19.40859,-99.17404,14,1
19.408592_-99.175586.jpg,19.408592,-99.175586,5,3
19.408592_-99.177847.jpg,19.408592,-99.177847,9,3
19.408606_-99.168538.jpg,19.408606,-99.168538,9,3
19.408608_-99.178350.jpg,19.408608,-99.17835,12,7
19.408610_-99.179191.jpg,19.40861,-99.179191,7,3
19.408614_-99.169051.jpg,19.408614,-99.169051,9,3
19.408622_-99.167957.jpg,19.408622,-99.167957,12,2
19.408622_-99.183023.jpg,19.408622,-99.183023,11,3
19.408626_-99.177342.jpg,19.408626,-99.177342,6,1
19.408627_-99.171484.jpg,19.408627,-99.171484,9,3
19.408630_-99.171573.jpg,19.40863,-99.171573,11,3
19.408631_-99.178654.jpg,19.408631,-99.178654,10,2
19.408632_-99.175950.jpg,19.408632,-99.17595,29,4
19.408635_-99.178826.jpg,19.408635,-99.178826,18,3
19.408636_-99.177194.jpg,19.408636,-99.177194,8,2
19.408636_-99.182159.jpg,19.408636,-99.182159,11,3
19.408638_-99.182303.jpg,19.408638,-99.182303,3,2
19.408639_-99.173584.jpg,19.408639,-99.173584,10,3
19.408640_-99.174800.jpg,19.40864,-99.1748,12,2
19.408643_-99.179872.jpg,19.408643,-99.179872,4,2
19.408644_-99.175132.jpg,19.408644,-99.175132,4,2
19.408652_-99.174008.jpg,19.408652,-99.174008,10,2
19.408653_-99.178170.jpg,19.408653,-99.17817,19,2
19.408658_-99.173116.jpg,19.408658,-99.173116,5,1
19.408659_-99.167874.jpg,19.408659,-99.167874,9,3
19.408660_-99.177642.jpg,19.40866,-99.177642,4,2
19.408661_-99.177823.jpg,19.408661,-99.177823,8,4
19.408666_-99.174124.jpg,19.408666,-99.174124,9,3
19.408669_-99.172171.jpg,19.408669,-99.172171,0,0
19.408669_-99.181735.jpg,19.408669,-99.181735,2,2
19.408670_-99.170479.jpg,19.40867,-99.170479,4,1
19.408683_-99.171942.jpg,19.408683,-99.171942,8,3
19.408683_-99.174965.jpg,19.408683,-99.174965,2,2
19.408684_-99.175588.jpg,19.408684,-99.175588,4,2
19.408690_-99.170926.jpg,19.40869,-99.170926,1,1
19.408692_-99.167990.jpg,19.408692,-99.16799,7,2
19.408695_-99.179161.jpg,19.408695,-99.179161,11,3
19.408699_-99.178329.jpg,19.408699,-99.178329,7,2
19.408700_-99.178629.jpg,19.4087,-99.178629,3,2
19.408701_-99.168397.jpg,19.408701,-99.168397,9,2
19.408704_-99.178801.jpg,19.408704,-99.178801,21,3
19.408707_-99.171153.jpg,19.408707,-99.171153,8,2
19.408717_-99.179316.jpg,19.408717,-99.179316,6,3
19.408718_-99.173040.jpg,19.408718,-99.17304,3,1
19.408722_-99.182135.jpg,19.408722,-99.182135,4,2
19.408725_-99.177296.jpg,19.408725,-99.177296,14,3
19.408728_-99.171518.jpg,19.408728,-99.171518,15,2
19.408729_-99.170711.jpg,19.408729,-99.170711,0,0
19.408729_-99.177798.jpg,19.408729,-99.177798,7,2
19.408733_-99.170256.jpg,19.408733,-99.170256,5,4
19.408737_-99.173582.jpg,19.408737,-99.173582,6,1
19.408740_-99.174277.jpg,19.40874,-99.174277,2,2
19.408740_-99.183353.jpg,19.40874,-99.183353,13,2
19.408741_-99.174010.jpg,19.408741,-99.17401,6,1
19.408741_-99.177599.jpg,19.408741,-99.177599,11,3
19.408742_-99.178137.jpg,19.408742,-99.178137,11,1
19.408743_-99.174180.jpg,19.408743,-99.17418,5,2
19.408748_-99.169802.jpg,19.408748,-99.169802,1,1
19.408758_-99.175555.jpg,19.408758,-99.175555,3,1
19.408759_-99.170125.jpg,19.408759,-99.170125,3,1
19.408764_-99.168033.jpg,19.408764,-99.168033,3,2
19.408764_-99.173127.jpg,19.408764,-99.173127,0,0
19.408769_-99.175105.jpg,19.408769,-99.175105,7,1
19.408775_-99.178300.jpg,19.408775,-99.1783,7,1
19.408776_-99.182070.jpg,19.408776,-99.18207,5,2
19.408777_-99.178602.jpg,19.408777,-99.178602,9,3
19.408779_-99.178774.jpg,19.408779,-99.178774,21,3
19.408782_-99.179130.jpg,19.408782,-99.17913,6,1
19.408786_-99.174374.jpg,19.408786,-99.174374,5,2
19.408788_-99.167877.jpg,19.408788,-99.167877,8,3
19.408792_-99.171970.jpg,19.408792,-99.17197,19,2
19.408797_-99.177793.jpg,19.408797,-99.177793,12,3
19.408801_-99.171173.jpg,19.408801,-99.171173,10,2
19.408807_-99.183337.jpg,19.408807,-99.183337,0,0
19.408815_-99.173540.jpg,19.408815,-99.17354,13,3
19.408816_-99.169818.jpg,19.408816,-99.169818,6,3
19.408818_-99.178110.jpg,19.408818,-99.17811,7,3
19.408820_-99.182428.jpg,19.40882,-99.182428,4,2
19.408830_-99.175516.jpg,19.40883,-99.175516,13,2
19.408831_-99.179289.jpg,19.408831,-99.179289,8,2
19.408834_-99.182808.jpg,19.408834,-99.182808,20,4
19.408839_-99.169690.jpg,19.408839,-99.16969,2,2
19.408841_-99.178277.jpg,19.408841,-99.178277,5,1
19.408844_-99.182169.jpg,19.408844,-99.182169,8,3
19.408845_-99.182049.jpg,19.408845,-99.182049,5,3
19.408849_-99.172194.jpg,19.408849,-99.172194,3,2
19.408851_-99.178749.jpg,19.408851,-99.178749,8,3
19.408852_-99.168090.jpg,19.408852,-99.16809,11,3
19.408852_-99.174028.jpg,19.408852,-99.174028,8,3
19.408854_-99.175891.jpg,19.408854,-99.175891,32,4
19.408858_-99.180367.jpg,19.408858,-99.180367,0,0
19.408863_-99.178570.jpg,19.408863,-99.17857,11,2
19.408864_-99.167829.jpg,19.408864,-99.167829,6,4
19.408866_-99.173378.jpg,19.408866,-99.173378,2,1
19.408871_-99.179098.jpg,19.408871,-99.179098,2,1
19.408873_-99.174278.jpg,19.408873,-99.174278,11,3
19.408883_-99.169832.jpg,19.408883,-99.169832,8,1
19.408889_-99.171189.jpg,19.408889,-99.171189,10,3
19.408893_-99.178083.jpg,19.408893,-99.178083,2,1
19.408896_-99.175369.jpg,19.408896,-99.175369,9,2
19.408899_-99.167990.jpg,19.408899,-99.16799,6,2
19.408900_-99.170212.jpg,19.4089,-99.170212,3,2
19.408902_-99.167893.jpg,19.408902,-99.167893,9,2
19.408902_-99.173446.jpg,19.408902,-99.173446,7,2
19.408902_-99.176545.jpg,19.408902,-99.176545,15,4
19.408903_-99.169614.jpg,19.408903,-99.169614,3,2
19.408917_-99.178250.jpg,19.408917,-99.17825,8,3
19.408917_-99.178724.jpg,19.408917,-99.178724,9,2
19.408917_-99.179258.jpg,19.408917,-99.179258,7,3
19.408918_-99.169544.jpg,19.408918,-99.169544,0,0
19.408923_-99.171908.jpg,19.408923,-99.171908,0,0
19.408926_-99.173979.jpg,19.408926,-99.173979,9,3
19.408926_-99.174627.jpg,19.408926,-99.174627,12,2
19.408932_-99.169472.jpg,19.408932,-99.169472,6,3
19.408935_-99.183100.jpg,19.408935,-99.1831,7,4
19.408947_-99.183374.jpg,19.408947,-99.183374,0,0
19.408950_-99.169374.jpg,19.40895,-99.169374,6,2
19.408952_-99.175486.jpg,19.408952,-99.175486,2,1
19.408953_-99.179068.jpg,19.408953,-99.179068,7,3
19.408955_-99.174261.jpg,19.408955,-99.174261,5,1
19.408957_-99.178536.jpg,19.408957,-99.178536,4,2
19.408966_-99.170465.jpg,19.408966,-99.170465,0,0
19.408967_-99.171199.jpg,19.408967,-99.171199,6,2
19.408971_-99.169798.jpg,19.408971,-99.169798,0,0
19.408973_-99.172196.jpg,19.408973,-99.172196,3,1
19.408974_-99.167790.jpg,19.408974,-99.16779,3,2
19.408974_-99.169258.jpg,19.408974,-99.169258,2,1
19.408977_-99.173891.jpg,19.408977,-99.173891,12,3
19.408981_-99.174739.jpg,19.408981,-99.174739,12,3
19.408984_-99.178049.jpg,19.408984,-99.178049,14,3
19.408987_-99.170229.jpg,19.408987,-99.170229,1,1
19.408991_-99.175718.jpg,19.408991,-99.175718,8,2
19.408996_-99.169146.jpg,19.408996,-99.169146,0,0
19.409000_-99.178220.jpg,19.409,-99.17822,9,3
19.409001_-99.175586.jpg,19.409001,-99.175586,22,5
19.409003_-99.179227.jpg,19.409003,-99.179227,4,2
19.409005_-99.178693.jpg,19.409005,-99.178693,6,2
19.409008_-99.168692.jpg,19.409008,-99.168692,10,2
19.409008_-99.176824.jpg,19.409008,-99.176824,6,2
19.409014_-99.171887.jpg,19.409014,-99.171887,1,1
19.409015_-99.179506.jpg,19.409015,-99.179506,7,3
19.409020_-99.174819.jpg,19.40902,-99.174819,13,4
19.409021_-99.168801.jpg,19.409021,-99.168801,8,3
19.409021_-99.179044.jpg,19.409021,-99.179044,14,3
19.409023_-99.174226.jpg,19.409023,-99.174226,5,1
19.409028_-99.174921.jpg,19.409028,-99.174921,10,3
19.409031_-99.173820.jpg,19.409031,-99.17382,9,4
19.409031_-99.176449.jpg,19.409031,-99.176449,6,1
19.409034_-99.171206.jpg,19.409034,-99.171206,7,3
19.409036_-99.168919.jpg,19.409036,-99.168919,17,4
19.409039_-99.169039.jpg,19.409039,-99.169039,7,2
19.409040_-99.168572.jpg,19.40904,-99.168572,12,3
19.409046_-99.181538.jpg,19.409046,-99.181538,0,0
19.409056_-99.171793.jpg,19.409056,-99.171793,3,2
19.409058_-99.178500.jpg,19.409058,-99.1785,2,1
19.409059_-99.176998.jpg,19.409059,-99.176998,12,4
19.409063_-99.175000.jpg,19.409063,-99.175,12,3
19.409064_-99.175844.jpg,19.409064,-99.175844,31,1
19.409068_-99.169821.jpg,19.409068,-99.169821,5,1
19.409069_-99.170820.jpg,19.409069,-99.17082,7,2
19.409072_-99.170970.jpg,19.409072,-99.17097,8,2
19.409072_-99.177978.jpg,19.409072,-99.177978,9,1
19.409074_-99.172958.jpg,19.409074,-99.172958,2,2
19.409078_-99.170240.jpg,19.409078,-99.17024,5,2
19.409082_-99.174597.jpg,19.409082,-99.174597,14,3
19.409087_-99.172203.jpg,19.409087,-99.172203,32,1
19.409087_-99.174190.jpg,19.409087,-99.17419,11,2
19.409088_-99.179197.jpg,19.409088,-99.179197,3,2
19.409090_-99.171267.jpg,19.40909,-99.171267,8,2
19.409097_-99.179017.jpg,19.409097,-99.179017,5,1
19.409098_-99.170679.jpg,19.409098,-99.170679,9,3
19.409100_-99.181936.jpg,19.4091,-99.181936,17,2
19.409103_-99.179496.jpg,19.409103,-99.179496,8,3
19.409107_-99.178066.jpg,19.409107,-99.178066,6,3
19.409107_-99.178656.jpg,19.409107,-99.178656,9,3
19.409108_-99.173784.jpg,19.409108,-99.173784,11,3
19.409118_-99.176385.jpg,19.409118,-99.176385,17,4
19.409119_-99.174924.jpg,19.409119,-99.174924,4,2
19.409122_-99.168256.jpg,19.409122,-99.168256,0,0
19.409126_-99.173900.jpg,19.409126,-99.1739,14,4
19.409126_-99.178176.jpg,19.409126,-99.178176,13,2
19.409127_-99.176759.jpg,19.409127,-99.176759,16,2
19.409130_-99.174007.jpg,19.40913,-99.174007,12,4
19.409141_-99.176950.jpg,19.409141,-99.17695,4,2
19.409143_-99.178469.jpg,19.409143,-99.178469,6,3
19.409148_-99.169895.jpg,19.409148,-99.169895,15,4
19.409152_-99.174156.jpg,19.409152,-99.174156,3,3
19.409153_-99.168684.jpg,19.409153,-99.168684,5,2
19.409163_-99.170210.jpg,19.409163,-99.17021,10,1
19.409164_-99.168169.jpg,19.409164,-99.168169,0,0
19.409166_-99.171868.jpg,19.409166,-99.171868,0,0
19.409170_-99.174846.jpg,19.40917,-99.174846,15,2
19.409171_-99.179470.jpg,19.409171,-99.17947,9,2
19.409178_-99.178988.jpg,19.409178,-99.178988,11,2
19.409182_-99.177262.jpg,19.409182,-99.177262,12,2
19.409183_-99.172913.jpg,19.409183,-99.172913,9,3
19.409183_-99.173073.jpg,19.409183,-99.173073,13,5
19.409184_-99.171305.jpg,19.409184,-99.171305,4,1
19.409185_-99.170317.jpg,19.409185,-99.170317,12,2
19.409185_-99.171096.jpg,19.409185,-99.171096,9,3
19.409192_-99.176330.jpg,19.409192,-99.17633,14,4
19.409194_-99.178656.jpg,19.409194,-99.178656,2,2
19.409197_-99.172212.jpg,19.409197,-99.172212,15,2
19.409201_-99.178410.jpg,19.409201,-99.17841,21,3
19.409209_-99.174499.jpg,19.409209,-99.174499,11,1
19.409211_-99.179605.jpg,19.409211,-99.179605,2,2
19.409214_-99.171185.jpg,19.409214,-99.171185,5,3
19.409218_-99.173194.jpg,19.409218,-99.173194,13,2
19.409221_-99.179149.jpg,19.409221,-99.179149,12,1
19.409222_-99.176707.jpg,19.409222,-99.176707,12,2
19.409223_-99.175274.jpg,19.409223,-99.175274,34,2
19.409224_-99.169645.jpg,19.409224,-99.169645,6,3
19.409224_-99.176904.jpg,19.409224,-99.176904,2,1
19.409235_-99.182404.jpg,19.409235,-99.182404,7,3
19.409238_-99.170219.jpg,19.409238,-99.170219,12,2
19.409238_-99.174810.jpg,19.409238,-99.17481,18,4
19.409245_-99.169780.jpg,19.409245,-99.16978,15,3
19.409245_-99.178606.jpg,19.409245,-99.178606,1,1
19.409246_-99.174105.jpg,19.409246,-99.174105,18,2
19.409248_-99.179443.jpg,19.409248,-99.179443,11,4
19.409250_-99.168279.jpg,19.40925,-99.168279,0,0
19.409250_-99.178962.jpg,19.40925,-99.178962,9,2
19.409251_-99.168809.jpg,19.409251,-99.168809,3,2
19.409252_-99.175195.jpg,19.409252,-99.175195,9,1
19.409253_-99.177408.jpg,19.409253,-99.177408,20,3
19.409254_-99.169527.jpg,19.409254,-99.169527,10,3
19.409255_-99.177221.jpg,19.409255,-99.177221,20,1
19.409256_-99.180955.jpg,19.409256,-99.180955,5,3
19.409257_-99.180219.jpg,19.409257,-99.180219,8,3
19.409258_-99.176232.jpg,19.409258,-99.176232,7,2
19.409259_-99.169921.jpg,19.409259,-99.169921,9,2
19.409260_-99.172858.jpg,19.40926,-99.172858,9,3
19.409262_-99.182495.jpg,19.409262,-99.182495,8,3
19.409267_-99.182015.jpg,19.409267,-99.182015,3,1
19.409276_-99.178466.jpg,19.409276,-99.178466,32,4
19.409280_-99.173310.jpg,19.40928,-99.17331,20,2
19.409280_-99.178382.jpg,19.40928,-99.178382,10,3
19.409281_-99.171716.jpg,19.409281,-99.171716,4,2
19.409289_-99.169389.jpg,19.409289,-99.169389,6,3
19.409289_-99.182586.jpg,19.409289,-99.182586,5,2
19.409299_-99.175389.jpg,19.409299,-99.175389,7,2
19.409302_-99.174756.jpg,19.409302,-99.174756,9,2
19.409304_-99.168133.jpg,19.409304,-99.168133,4,2
19.409304_-99.174380.jpg,19.409304,-99.17438,5,1
19.409304_-99.176663.jpg,19.409304,-99.176663,20,4
19.409306_-99.176299.jpg,19.409306,-99.176299,8,3
19.409308_-99.176856.jpg,19.409308,-99.176856,6,2
19.409310_-99.172226.jpg,19.40931,-99.172226,0,0
19.409315_-99.180289.jpg,19.409315,-99.180289,4,1
19.409315_-99.182249.jpg,19.409315,-99.182249,3,3
19.409316_-99.182676.jpg,19.409316,-99.182676,15,5
19.409317_-99.179581.jpg,19.409317,-99.179581,6,2
19.409318_-99.178938.jpg,19.409318,-99.178938,10,2
19.409326_-99.177365.jpg,19.409326,-99.177365,8,2
19.409329_-99.178528.jpg,19.409329,-99.178528,23,2
19.409330_-99.179413.jpg,19.40933,-99.179413,6,2
19.409335_-99.169232.jpg,19.409335,-99.169232,0,0
19.409336_-99.175463.jpg,19.409336,-99.175463,10,1
19.409337_-99.177174.jpg,19.409337,-99.177174,10,4
19.409341_-99.172920.jpg,19.409341,-99.17292,15,4
19.409345_-99.168330.jpg,19.409345,-99.16833,18,3
19.409345_-99.179105.jpg,19.409345,-99.179105,7,2
19.409354_-99.175193.jpg,19.409354,-99.175193,9,1
19.409356_-99.180375.jpg,19.409356,-99.180375,9,2
19.409357_-99.176153.jpg,19.409357,-99.176153,4,1
19.409360_-99.175593.jpg,19.40936,-99.175593,9,3
19.409360_-99.178609.jpg,19.40936,-99.178609,11,4
19.409371_-99.168890.jpg,19.409371,-99.16889,17,1
19.409382_-99.179551.jpg,19.409382,-99.179551,19,3
19.409383_-99.176814.jpg,19.409383,-99.176814,0,0
19.409384_-99.180465.jpg,19.409384,-99.180465,5,3
19.409385_-99.174390.jpg,19.409385,-99.17439,8,2
19.409387_-99.178913.jpg,19.409387,-99.178913,7,2
19.409391_-99.177327.jpg,19.409391,-99.177327,9,3
19.409395_-99.168040.jpg,19.409395,-99.16804,12,3
19.409396_-99.173632.jpg,19.409396,-99.173632,10,3
19.409400_-99.169114.jpg,19.4094,-99.169114,0,0
19.409403_-99.179387.jpg,19.409403,-99.179387,13,2
19.409408_-99.174567.jpg,19.409408,-99.174567,13,3
19.409409_-99.167698.jpg,19.409409,-99.167698,11,3
19.409411_-99.176235.jpg,19.409411,-99.176235,7,3
19.409411_-99.177627.jpg,19.409411,-99.177627,6,2
19.409414_-99.180565.jpg,19.409414,-99.180565,12,2
19.409426_-99.179076.jpg,19.409426,-99.179076,4,3
19.409427_-99.173162.jpg,19.409427,-99.173162,14,3
19.409427_-99.174758.jpg,19.409427,-99.174758,15,2
19.409427_-99.175544.jpg,19.409427,-99.175544,3,1
19.409432_-99.177121.jpg,19.409432,-99.177121,13,4
19.409433_-99.172933.jpg,19.409433,-99.172933,2,1
19.409439_-99.171742.jpg,19.409439,-99.171742,8,2
19.409441_-99.176087.jpg,19.409441,-99.176087,8,2
19.409441_-99.180657.jpg,19.409441,-99.180657,7,1
19.409447_-99.176581.jpg,19.409447,-99.176581,36,4
19.409447_-99.179521.jpg,19.409447,-99.179521,27,4
19.409448_-99.177789.jpg,19.409448,-99.177789,18,2
19.409449_-99.181850.jpg,19.409449,-99.18185,5,1
19.409453_-99.176772.jpg,19.409453,-99.176772,1,1
