epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
365,8923.33,0.72752,0.45871,0.89714,0.49842,0.31357,0.28738,0.19137,1.47156,1.72921,1.40122,9.63516e-05,9.63516e-05,9.63516e-05
366,8947.33,0.72493,0.45523,0.89637,0.48038,0.31877,0.28623,0.19048,1.47235,1.71628,1.39682,9.56685e-05,9.56685e-05,9.56685e-05
367,8971.25,0.75136,0.46992,0.88754,0.45722,0.31034,0.28505,0.19072,1.47048,1.71744,1.3957,9.49854e-05,9.49854e-05,9.49854e-05
368,8995.23,0.70234,0.44409,0.88651,0.50296,0.31195,0.28796,0.19113,1.47213,1.7261,1.39472,9.43023e-05,9.43023e-05,9.43023e-05
369,9019.01,0.70052,0.44209,0.88721,0.50945,0.30653,0.28635,0.19121,1.47804,1.72728,1.40129,9.36192e-05,9.36192e-05,9.36192e-05
370,9043.46,0.71602,0.45054,0.89448,0.49019,0.31937,0.2757,0.18309,1.47621,1.71026,1.40342,9.29361e-05,9.29361e-05,9.29361e-05
371,9067.65,0.65863,0.41958,0.88533,0.49533,0.31345,0.27532,0.18199,1.48072,1.71148,1.41019,9.2253e-05,9.2253e-05,9.2253e-05
372,9091.82,0.71207,0.44257,0.88765,0.4579,0.34139,0.28078,0.18417,1.48572,1.70851,1.41002,9.15699e-05,9.15699e-05,9.15699e-05
373,9115.64,0.70439,0.44442,0.88973,0.49995,0.32146,0.29014,0.18827,1.48468,1.7048,1.41078,9.08868e-05,9.08868e-05,9.08868e-05
374,9140.58,0.73787,0.46311,0.89564,0.51399,0.31547,0.29245,0.18995,1.47897,1.70229,1.40737,9.02037e-05,9.02037e-05,9.02037e-05
375,9164.36,0.68187,0.43188,0.88205,0.52273,0.31541,0.28613,0.19083,1.47554,1.69848,1.40417,8.95206e-05,8.95206e-05,8.95206e-05
376,9188.46,0.71939,0.4467,0.88572,0.50238,0.32573,0.28425,0.19085,1.47096,1.7057,1.39798,8.88375e-05,8.88375e-05,8.88375e-05
377,9212.2,0.72995,0.45537,0.89915,0.51674,0.31669,0.28672,0.19145,1.47055,1.70235,1.40009,8.81544e-05,8.81544e-05,8.81544e-05
378,9236.63,0.68594,0.4339,0.88952,0.51758,0.31318,0.28511,0.19031,1.47861,1.71501,1.40396,8.74713e-05,8.74713e-05,8.74713e-05
379,9260.7,0.68016,0.43055,0.88496,0.52871,0.31021,0.2837,0.18867,1.48364,1.71368,1.4081,8.67882e-05,8.67882e-05,8.67882e-05
380,9285.4,0.67111,0.4245,0.8855,0.52987,0.31035,0.28224,0.1883,1.48219,1.70888,1.41013,8.61051e-05,8.61051e-05,8.61051e-05
381,9309.53,0.71995,0.44525,0.88555,0.51263,0.31105,0.28136,0.18742,1.48397,1.71082,1.40981,8.5422e-05,8.5422e-05,8.5422e-05
382,9333.8,0.70512,0.4407,0.88565,0.48065,0.32818,0.27851,0.1852,1.48259,1.70157,1.41042,8.47389e-05,8.47389e-05,8.47389e-05
383,9357.98,0.69332,0.43693,0.89032,0.48974,0.32305,0.27761,0.18465,1.48506,1.70933,1.40854,8.40558e-05,8.40558e-05,8.40558e-05
384,9381.93,0.68381,0.43007,0.88297,0.4467,0.33085,0.2764,0.18234,1.48477,1.71556,1.40853,8.33727e-05,8.33727e-05,8.33727e-05
385,9405.58,0.7129,0.44734,0.89374,0.51379,0.31307,0.28183,0.1862,1.48156,1.71003,1.41008,8.26896e-05,8.26896e-05,8.26896e-05
386,9429.57,0.72263,0.45267,0.89021,0.51644,0.31663,0.28087,0.1868,1.47651,1.71099,1.41031,8.20065e-05,8.20065e-05,8.20065e-05
387,9452.99,0.69358,0.43326,0.88596,0.5259,0.31235,0.27972,0.18541,1.47813,1.71388,1.41174,8.13234e-05,8.13234e-05,8.13234e-05
388,9477.01,0.71535,0.44287,0.89173,0.51098,0.32048,0.28029,0.18682,1.4785,1.71984,1.41246,8.06403e-05,8.06403e-05,8.06403e-05
389,9501.51,0.72286,0.45653,0.89102,0.50245,0.32449,0.28159,0.18742,1.48421,1.72378,1.41761,7.99572e-05,7.99572e-05,7.99572e-05
390,9525.41,0.68273,0.42963,0.88356,0.51739,0.31645,0.28251,0.1888,1.47915,1.72324,1.4159,7.92741e-05,7.92741e-05,7.92741e-05
391,9549.56,0.71257,0.44899,0.89129,0.45276,0.33948,0.27774,0.1839,1.4828,1.72311,1.4147,7.8591e-05,7.8591e-05,7.8591e-05
392,9573.21,0.73099,0.45143,0.89108,0.48888,0.30511,0.27628,0.18123,1.47987,1.71262,1.4135,7.79079e-05,7.79079e-05,7.79079e-05
393,9597.43,0.69811,0.43766,0.88111,0.4963,0.302,0.27594,0.18143,1.48476,1.71496,1.41665,7.72248e-05,7.72248e-05,7.72248e-05
394,9621.65,0.69126,0.43635,0.8832,0.46855,0.33285,0.27937,0.18379,1.48861,1.70752,1.41597,7.65417e-05,7.65417e-05,7.65417e-05
395,9645.73,0.70844,0.44132,0.87833,0.4787,0.32873,0.28059,0.18655,1.49156,1.70898,1.417,7.58586e-05,7.58586e-05,7.58586e-05
396,9670.09,0.70779,0.44798,0.89532,0.47924,0.32544,0.27929,0.18674,1.48721,1.70545,1.41492,7.51755e-05,7.51755e-05,7.51755e-05
397,9694.96,0.68686,0.43157,0.87877,0.5264,0.30576,0.27814,0.18663,1.48532,1.70251,1.41465,7.44924e-05,7.44924e-05,7.44924e-05
398,9719.9,0.7095,0.44411,0.88518,0.50596,0.31657,0.27828,0.18713,1.47757,1.69835,1.40995,7.38093e-05,7.38093e-05,7.38093e-05
399,9743.88,0.70449,0.44126,0.8893,0.4998,0.32377,0.28008,0.18706,1.47603,1.6927,1.40816,7.31262e-05,7.31262e-05,7.31262e-05
400,9768.36,0.68139,0.42158,0.87558,0.52442,0.3094,0.2796,0.18645,1.47342,1.7055,1.40589,7.24431e-05,7.24431e-05,7.24431e-05
401,9792.53,0.68004,0.42549,0.8835,0.50309,0.32023,0.27929,0.18649,1.47288,1.71125,1.40856,7.176e-05,7.176e-05,7.176e-05
402,9817.15,0.69144,0.43597,0.88903,0.49769,0.32147,0.27775,0.18383,1.4753,1.72164,1.41201,7.10769e-05,7.10769e-05,7.10769e-05
403,9842.35,0.66175,0.41827,0.88035,0.49011,0.31845,0.27541,0.18313,1.47748,1.72819,1.41543,7.03938e-05,7.03938e-05,7.03938e-05
404,9867.26,0.70316,0.44095,0.8875,0.50091,0.3157,0.27554,0.18322,1.47765,1.72034,1.41667,6.97107e-05,6.97107e-05,6.97107e-05
405,9891.19,0.692,0.43095,0.88215,0.51159,0.31253,0.27752,0.18474,1.47937,1.71971,1.41944,6.90276e-05,6.90276e-05,6.90276e-05
406,9915.52,0.68038,0.42555,0.88101,0.51267,0.31592,0.28458,0.19213,1.48006,1.72284,1.41697,6.83445e-05,6.83445e-05,6.83445e-05
407,9939.59,0.67911,0.42682,0.88244,0.50308,0.3183,0.28807,0.19411,1.47918,1.72144,1.41139,6.76614e-05,6.76614e-05,6.76614e-05
408,9963.24,0.66086,0.41855,0.87536,0.46355,0.31875,0.29014,0.19516,1.47783,1.7231,1.41064,6.69783e-05,6.69783e-05,6.69783e-05
409,9987.02,0.68576,0.42717,0.87543,0.51684,0.31613,0.28336,0.18914,1.47819,1.72582,1.40934,6.62952e-05,6.62952e-05,6.62952e-05
410,10011,0.67874,0.42243,0.87525,0.4552,0.32735,0.28172,0.1888,1.48002,1.72808,1.40454,6.56121e-05,6.56121e-05,6.56121e-05
411,10035.2,0.70339,0.43531,0.88174,0.52035,0.31471,0.28292,0.18928,1.48076,1.73057,1.40757,6.4929e-05,6.4929e-05,6.4929e-05
412,10059.1,0.70501,0.44375,0.88767,0.5169,0.31344,0.2807,0.18831,1.47425,1.7216,1.40263,6.42459e-05,6.42459e-05,6.42459e-05
413,10084.5,0.6735,0.41783,0.87418,0.49253,0.32532,0.28194,0.1887,1.47397,1.72245,1.40625,6.35628e-05,6.35628e-05,6.35628e-05
414,10110.2,0.69085,0.43453,0.8852,0.49,0.3254,0.28267,0.18789,1.48049,1.72206,1.40946,6.28797e-05,6.28797e-05,6.28797e-05
415,10135,0.66373,0.4239,0.88506,0.54125,0.302,0.28114,0.18662,1.48462,1.72267,1.41123,6.21966e-05,6.21966e-05,6.21966e-05
416,10159.6,0.65548,0.40775,0.87161,0.52327,0.31125,0.28162,0.18676,1.48305,1.71774,1.40877,6.15135e-05,6.15135e-05,6.15135e-05
417,10185.1,0.66333,0.41565,0.87585,0.51833,0.31466,0.28297,0.18781,1.47875,1.71619,1.40712,6.08304e-05,6.08304e-05,6.08304e-05
418,10210.2,0.67884,0.42575,0.87911,0.51494,0.31721,0.28363,0.18813,1.47583,1.71516,1.40706,6.01473e-05,6.01473e-05,6.01473e-05
419,10234.8,0.68719,0.43204,0.88353,0.4506,0.34422,0.27844,0.18418,1.47699,1.71508,1.40852,5.94642e-05,5.94642e-05,5.94642e-05
420,10259.1,0.67748,0.42334,0.87346,0.49312,0.30647,0.27727,0.18281,1.47176,1.71831,1.40479,5.87811e-05,5.87811e-05,5.87811e-05
421,10284,0.66769,0.41865,0.87982,0.49552,0.30595,0.27724,0.18172,1.4703,1.72611,1.40264,5.8098e-05,5.8098e-05,5.8098e-05
422,10309,0.65495,0.41594,0.87443,0.48003,0.3164,0.27783,0.18335,1.47018,1.71983,1.40338,5.74149e-05,5.74149e-05,5.74149e-05
423,10334.3,0.66868,0.41942,0.88012,0.47217,0.33783,0.28007,0.18523,1.47404,1.71254,1.40587,5.67318e-05,5.67318e-05,5.67318e-05
424,10359.2,0.67594,0.42709,0.87762,0.47344,0.34026,0.28044,0.18432,1.47369,1.70723,1.40841,5.60487e-05,5.60487e-05,5.60487e-05
425,10383.8,0.66279,0.42125,0.88059,0.48203,0.32593,0.27782,0.1832,1.47112,1.71122,1.40633,5.53656e-05,5.53656e-05,5.53656e-05
426,10408.5,0.66985,0.41897,0.87765,0.4696,0.33584,0.27643,0.18241,1.47186,1.71642,1.40819,5.46825e-05,5.46825e-05,5.46825e-05
427,10433.3,0.66895,0.42042,0.88162,0.45983,0.33949,0.2753,0.18142,1.46739,1.71074,1.40436,5.39994e-05,5.39994e-05,5.39994e-05
428,10458.7,0.65641,0.41694,0.8769,0.44849,0.3319,0.27226,0.18199,1.46961,1.71067,1.4062,5.33163e-05,5.33163e-05,5.33163e-05
429,10483.6,0.65748,0.41213,0.87138,0.44332,0.32617,0.27234,0.18092,1.46859,1.71207,1.40667,5.26332e-05,5.26332e-05,5.26332e-05
430,10507.6,0.69267,0.43517,0.88506,0.45025,0.3417,0.2727,0.18219,1.46518,1.71116,1.40572,5.19501e-05,5.19501e-05,5.19501e-05
431,10532.2,0.68117,0.42972,0.884,0.41484,0.33555,0.27311,0.18249,1.46377,1.71203,1.40308,5.1267e-05,5.1267e-05,5.1267e-05
432,10557.6,0.67787,0.42931,0.88904,0.46307,0.32178,0.273,0.18262,1.46655,1.71872,1.40519,5.05839e-05,5.05839e-05,5.05839e-05
433,10581.7,0.63618,0.39959,0.87728,0.48257,0.32674,0.27593,0.18394,1.46743,1.71974,1.40345,4.99008e-05,4.99008e-05,4.99008e-05
434,10606.4,0.63837,0.39956,0.86872,0.51192,0.31286,0.27862,0.18564,1.4707,1.71448,1.40898,4.92177e-05,4.92177e-05,4.92177e-05
435,10632.1,0.63535,0.40398,0.87873,0.51472,0.31284,0.27968,0.18561,1.47255,1.71355,1.41643,4.85346e-05,4.85346e-05,4.85346e-05
436,10656.7,0.64489,0.40902,0.88012,0.5138,0.31464,0.27938,0.18542,1.47768,1.71173,1.42059,4.78515e-05,4.78515e-05,4.78515e-05
437,10680.8,0.63985,0.40323,0.87829,0.50378,0.31853,0.27901,0.18543,1.47718,1.71042,1.4182,4.71684e-05,4.71684e-05,4.71684e-05
438,10705.2,0.64205,0.40586,0.87491,0.51494,0.31455,0.2796,0.18617,1.47598,1.70986,1.4163,4.64853e-05,4.64853e-05,4.64853e-05
439,10728.9,0.65301,0.40976,0.87703,0.50161,0.32203,0.28016,0.18574,1.47681,1.71727,1.41497,4.58022e-05,4.58022e-05,4.58022e-05
440,10753.1,0.63392,0.39738,0.86929,0.47175,0.33772,0.27897,0.18417,1.4766,1.71963,1.41564,4.51191e-05,4.51191e-05,4.51191e-05
441,10777.6,0.63825,0.40588,0.87494,0.46912,0.3393,0.28,0.18446,1.47678,1.72092,1.41249,4.4436e-05,4.4436e-05,4.4436e-05
442,10801.2,0.66679,0.41705,0.87413,0.47307,0.33736,0.28033,0.1849,1.47788,1.71446,1.41565,4.37529e-05,4.37529e-05,4.37529e-05
443,10825,0.65534,0.41563,0.87572,0.47492,0.33881,0.28019,0.18406,1.4763,1.71466,1.41866,4.30698e-05,4.30698e-05,4.30698e-05
444,10848.9,0.6721,0.42823,0.88208,0.50643,0.32349,0.28009,0.18477,1.47593,1.71673,1.41819,4.23867e-05,4.23867e-05,4.23867e-05
445,10873.1,0.66745,0.41919,0.87762,0.50708,0.31902,0.27777,0.18349,1.47594,1.71924,1.41463,4.17036e-05,4.17036e-05,4.17036e-05
446,10897.5,0.65351,0.40556,0.87359,0.50592,0.31577,0.2758,0.18337,1.48034,1.72707,1.4151,4.10205e-05,4.10205e-05,4.10205e-05
447,10921.7,0.63884,0.41107,0.8789,0.48475,0.32701,0.27721,0.18427,1.48081,1.72496,1.41462,4.03374e-05,4.03374e-05,4.03374e-05
448,10946.2,0.64644,0.40745,0.87517,0.4819,0.32585,0.27545,0.18279,1.48098,1.72612,1.41679,3.96543e-05,3.96543e-05,3.96543e-05
449,10970.1,0.66972,0.42334,0.87483,0.48933,0.32474,0.27485,0.18321,1.48237,1.72703,1.41843,3.89712e-05,3.89712e-05,3.89712e-05
450,10993.9,0.67974,0.43003,0.88465,0.48021,0.32785,0.27596,0.18318,1.48627,1.73191,1.41882,3.82881e-05,3.82881e-05,3.82881e-05
451,11018.1,0.65922,0.41469,0.87037,0.50699,0.29858,0.27438,0.18267,1.48408,1.73424,1.41857,3.7605e-05,3.7605e-05,3.7605e-05
452,11042,0.65949,0.41548,0.87641,0.50516,0.29837,0.27523,0.1825,1.4819,1.73141,1.41877,3.69219e-05,3.69219e-05,3.69219e-05
453,11066.1,0.6591,0.41546,0.87735,0.49028,0.30623,0.27487,0.18264,1.4819,1.72854,1.41884,3.62388e-05,3.62388e-05,3.62388e-05
454,11091.1,0.65126,0.41354,0.8788,0.49186,0.30618,0.27531,0.18259,1.47982,1.72882,1.41725,3.55557e-05,3.55557e-05,3.55557e-05
455,11115.5,0.65736,0.4133,0.87102,0.49121,0.30795,0.27569,0.18273,1.48003,1.73226,1.41835,3.48726e-05,3.48726e-05,3.48726e-05
456,11139.9,0.67298,0.42286,0.86865,0.47758,0.33023,0.27621,0.18388,1.48146,1.73599,1.41791,3.41895e-05,3.41895e-05,3.41895e-05
457,11163.9,0.64128,0.40068,0.87072,0.51696,0.31421,0.27826,0.18523,1.48185,1.73353,1.41709,3.35064e-05,3.35064e-05,3.35064e-05
458,11188,0.58491,0.3743,0.86362,0.52196,0.31317,0.27797,0.18445,1.4832,1.73269,1.41646,3.28233e-05,3.28233e-05,3.28233e-05
459,11212.2,0.61265,0.39041,0.86534,0.52435,0.31177,0.27706,0.18337,1.4846,1.73158,1.41474,3.21402e-05,3.21402e-05,3.21402e-05
460,11236.6,0.65076,0.40951,0.8736,0.52195,0.31105,0.27674,0.183,1.48264,1.73514,1.41347,3.14571e-05,3.14571e-05,3.14571e-05
461,11260.9,0.66289,0.414,0.87341,0.52265,0.31101,0.27754,0.1837,1.48417,1.73521,1.41451,3.0774e-05,3.0774e-05,3.0774e-05
462,11285.5,0.62744,0.40443,0.88109,0.51035,0.31523,0.27733,0.184,1.48456,1.74159,1.41562,3.00909e-05,3.00909e-05,3.00909e-05
463,11309.5,0.65062,0.41411,0.87261,0.49944,0.32009,0.27714,0.1839,1.4855,1.7384,1.41525,2.94078e-05,2.94078e-05,2.94078e-05
464,11333.1,0.62557,0.3943,0.87282,0.48324,0.32643,0.27574,0.18328,1.48628,1.7382,1.41645,2.87247e-05,2.87247e-05,2.87247e-05
465,11356.8,0.64454,0.40287,0.86694,0.4982,0.31499,0.2779,0.18539,1.48583,1.73726,1.4154,2.80416e-05,2.80416e-05,2.80416e-05
466,11381.3,0.67677,0.4208,0.8716,0.49582,0.32111,0.27857,0.18608,1.48265,1.73371,1.4141,2.73585e-05,2.73585e-05,2.73585e-05
467,11405.6,0.61819,0.39219,0.8706,0.49664,0.3218,0.27894,0.18661,1.48046,1.73342,1.41224,2.66754e-05,2.66754e-05,2.66754e-05
468,11429.9,0.68781,0.43383,0.87616,0.50295,0.31936,0.27813,0.18616,1.47874,1.73811,1.4121,2.59923e-05,2.59923e-05,2.59923e-05
469,11453.8,0.6256,0.39247,0.86745,0.49883,0.32124,0.27849,0.1858,1.47911,1.73781,1.41413,2.53092e-05,2.53092e-05,2.53092e-05
470,11477.4,0.63613,0.40199,0.87146,0.50072,0.31926,0.2778,0.18508,1.47984,1.74097,1.41595,2.46261e-05,2.46261e-05,2.46261e-05
471,11501.3,0.68451,0.42664,0.87727,0.51297,0.31224,0.27761,0.18459,1.47732,1.74264,1.41403,2.3943e-05,2.3943e-05,2.3943e-05
472,11525.8,0.65396,0.41887,0.87244,0.50634,0.31765,0.27804,0.18518,1.4748,1.74332,1.41196,2.32599e-05,2.32599e-05,2.32599e-05
473,11549.6,0.63652,0.39806,0.86909,0.50686,0.31751,0.27795,0.18512,1.47449,1.73757,1.41236,2.25768e-05,2.25768e-05,2.25768e-05
474,11573.4,0.63786,0.4016,0.86764,0.49781,0.31955,0.27891,0.18522,1.47484,1.73941,1.41153,2.18937e-05,2.18937e-05,2.18937e-05
475,11597.3,0.60001,0.38458,0.86945,0.5036,0.32013,0.27821,0.18422,1.47562,1.74089,1.41097,2.12106e-05,2.12106e-05,2.12106e-05
476,11621.8,0.6255,0.39678,0.86819,0.49757,0.32157,0.27765,0.18386,1.47596,1.74124,1.41062,2.05275e-05,2.05275e-05,2.05275e-05
477,11645.8,0.61756,0.39213,0.86862,0.50321,0.31469,0.27501,0.18241,1.47808,1.7441,1.41115,1.98444e-05,1.98444e-05,1.98444e-05
478,11670.2,0.64538,0.40389,0.86783,0.48761,0.32171,0.27326,0.18111,1.48023,1.74346,1.41176,1.91613e-05,1.91613e-05,1.91613e-05
479,11694.4,0.61098,0.38487,0.86302,0.48641,0.32204,0.27276,0.18085,1.4822,1.74411,1.41333,1.84782e-05,1.84782e-05,1.84782e-05
480,11718.5,0.62475,0.39579,0.86713,0.47906,0.3276,0.27322,0.18063,1.48348,1.74719,1.41389,1.77951e-05,1.77951e-05,1.77951e-05
481,11742.1,0.64119,0.40524,0.86847,0.50235,0.31519,0.27341,0.18053,1.48233,1.74544,1.41413,1.7112e-05,1.7112e-05,1.7112e-05
482,11765.8,0.64844,0.40741,0.87501,0.51313,0.30869,0.27336,0.18064,1.48378,1.74287,1.41558,1.64289e-05,1.64289e-05,1.64289e-05
483,11789.1,0.64094,0.40443,0.86894,0.52123,0.30628,0.27348,0.18011,1.48588,1.7445,1.41666,1.57458e-05,1.57458e-05,1.57458e-05
484,11813,0.63998,0.40232,0.86994,0.5212,0.30621,0.27282,0.18004,1.48686,1.74404,1.41846,1.50627e-05,1.50627e-05,1.50627e-05
485,11836.9,0.61968,0.3958,0.8684,0.5202,0.31018,0.27373,0.18084,1.487,1.74381,1.41966,1.43796e-05,1.43796e-05,1.43796e-05
486,11860.6,0.60041,0.37907,0.86048,0.51981,0.31049,0.27394,0.18137,1.48562,1.74118,1.42036,1.36965e-05,1.36965e-05,1.36965e-05
487,11884.5,0.62024,0.39934,0.87246,0.5171,0.31133,0.27393,0.18157,1.4868,1.74033,1.42229,1.30134e-05,1.30134e-05,1.30134e-05
488,11908.6,0.64205,0.4042,0.86558,0.51723,0.312,0.27416,0.18127,1.48659,1.73593,1.42363,1.23303e-05,1.23303e-05,1.23303e-05
489,11932.7,0.62564,0.3976,0.87253,0.50626,0.31702,0.27411,0.18118,1.48632,1.7342,1.42391,1.16472e-05,1.16472e-05,1.16472e-05
490,11957.6,0.63793,0.40879,0.87553,0.50646,0.31491,0.27418,0.18149,1.48664,1.73477,1.42383,1.09641e-05,1.09641e-05,1.09641e-05
491,11982.5,0.64365,0.39312,0.86413,0.51219,0.31775,0.27638,0.18406,1.48614,1.7341,1.42771,1.0281e-05,1.0281e-05,1.0281e-05
492,12006.8,0.6272,0.37964,0.85886,0.51458,0.31499,0.27507,0.18357,1.48391,1.73538,1.43132,9.5979e-06,9.5979e-06,9.5979e-06
493,12031.2,0.61325,0.37132,0.8514,0.51417,0.31335,0.27498,0.18343,1.48384,1.73559,1.43473,8.9148e-06,8.9148e-06,8.9148e-06
494,12055.3,0.56683,0.35396,0.8457,0.51005,0.31483,0.27467,0.18334,1.48542,1.73348,1.43637,8.2317e-06,8.2317e-06,8.2317e-06
495,12079.8,0.61957,0.37514,0.85054,0.50238,0.32043,0.27382,0.18272,1.48389,1.73579,1.43621,7.5486e-06,7.5486e-06,7.5486e-06
496,12104.1,0.61168,0.36856,0.85282,0.49491,0.32293,0.27356,0.18299,1.48362,1.73788,1.43583,6.8655e-06,6.8655e-06,6.8655e-06
497,12128.4,0.63457,0.38053,0.85078,0.48593,0.3299,0.2741,0.18319,1.48466,1.7377,1.43803,6.1824e-06,6.1824e-06,6.1824e-06
498,12152.1,0.60874,0.37111,0.8498,0.48776,0.33129,0.27425,0.18353,1.48421,1.73732,1.43816,5.4993e-06,5.4993e-06,5.4993e-06
499,12176.4,0.62765,0.37793,0.85506,0.49837,0.32531,0.27469,0.18383,1.48328,1.73641,1.43801,4.8162e-06,4.8162e-06,4.8162e-06
500,12200.2,0.6132,0.37294,0.85532,0.49865,0.32437,0.2748,0.18403,1.48436,1.7354,1.43832,4.1331e-06,4.1331e-06,4.1331e-06
